day,Eggs,Larvae,Pupae,Adults,Zero Locations
761,2945622.740985,266882.306227,229160.205798,170333,24103
762,3017232.146661,270489.854283,241788.945013,184562,21714
763,3144807.641548,276177.020092,256851.394888,198360,19895
764,3161021.059061,276922.945607,259443.008548,213227,17880
765,3286027.047561,280346.503589,257319.009381,226617,16342
766,3425682.505435,283167.678732,247897.323698,238181,15065
767,3680807.729852,289669.699550,239392.471917,246122,14371
768,3900336.299703,299702.058563,247398.381644,252440,13823
769,4005604.871915,304276.652978,249926.825479,259337,13109
770,3984736.588599,304100.814204,248216.240271,265164,12688
771,4147338.769052,305491.246669,236264.526882,269586,12368
772,4241573.601757,310419.522155,240297.807600,272571,12060
773,4513752.583434,317988.675391,242524.014105,275412,11779
774,4767509.460343,324603.791182,242574.727863,278071,11586
775,5024336.415246,328710.974283,235649.064281,280166,11438
776,5085409.738356,332652.427939,236496.309513,280921,11372
777,5020288.859338,333641.902119,242661.237673,282040,11263
778,4890216.236955,331747.855540,247424.284238,284522,10965
779,4940792.843277,331628.290721,247076.063161,286593,10996
780,5011042.018903,335852.486762,266806.549809,288706,10831
781,4939394.107127,334705.360083,273806.489872,293562,10455
782,4876832.277694,333713.721630,277548.920755,298663,10138
783,5383395.593658,338955.405674,264734.521492,303840,9844
784,5422772.004060,340450.819338,250156.969273,306020,9778
785,5451546.777888,345030.977082,256092.407538,306055,9649
786,5372364.382220,344173.740727,257243.469472,306995,9559
787,4896170.766511,332586.764062,250515.836699,307983,9453
788,5010321.873227,330557.157462,237120.035312,308359,9466
789,4924768.640979,329490.150792,230474.809988,305763,9656
790,4993515.917083,332532.113138,236052.415799,302567,9765
791,5019497.246272,337134.828744,258131.599139,300974,9943
792,5074945.451348,335685.595246,255976.799056,302907,9800
793,4791647.118667,326497.840554,238156.704704,304712,9681
794,4918064.861433,323849.082889,212092.328493,303467,9763
795,5130830.273328,332882.770673,216543.003971,297886,10077
796,5205565.920849,333889.405151,213339.256375,294082,10333
797,5177520.372492,332982.018575,209663.968861,289355,10663
798,5120869.981305,329047.998509,197013.637325,285385,10981
799,5069447.147295,325237.841975,181696.964987,279328,11324
800,4993277.308827,328706.933096,194545.673052,272413,11781
801,4840919.104588,327079.227877,208739.235225,268339,12107
802,4704438.520965,322085.083005,207937.984948,266758,12412
803,4658621.516243,320670.381911,208352.916857,265524,12388
804,4637711.464899,318055.874602,203219.612079,264603,12461
805,4628831.178491,318872.285932,205940.628327,262169,12693
806,4698750.523730,323571.625530,220332.394040,261608,12586
807,4697558.349336,321831.092955,218621.747428,262375,12709
808,5004486.220072,326105.392930,214389.498340,262472,12559
809,4886980.936710,326183.813265,216370.973313,262510,12744
810,4840753.097793,325090.963529,217466.078384,262346,12723
811,4733790.732968,324402.980765,222562.376663,262586,12609
812,4734318.361842,322059.390334,219108.329196,264133,12559
813,4815319.204607,324025.655338,218522.076854,264065,12400
814,4737574.738020,322387.048010,215934.602544,264898,12402
815,4696724.492636,319240.974605,205161.956167,264607,12425
816,4646915.922652,317889.892221,199931.132790,262787,12670
817,4674963.357253,316326.984970,193128.497216,260397,12878
818,4576945.081000,314827.045665,188858.370666,257458,13108
819,4596510.034270,313185.840152,181111.171034,254054,13422
820,4524176.200629,311407.749512,176664.797340,250143,13710
821,4655127.228335,313625.121671,175225.399250,245732,14152
822,4852090.086574,321633.344248,188877.677967,241277,14498
823,4996297.783451,324950.452981,197186.064155,240078,14635
824,4800714.903535,325696.177690,213592.996631,240055,14457
825,4640071.408447,322708.315988,223176.966616,242355,14170
826,4508097.471778,319953.354740,232240.472239,246427,14037
827,4605527.600639,321996.864890,241189.830833,250918,13491
828,4572728.216174,320019.153119,239071.091139,256425,13059
829,4558398.447646,320411.928882,240011.400356,261500,12663
830,4614280.507928,321868.590942,240890.418813,265576,12501
831,4346583.927920,315601.113127,238153.939160,269398,12055
832,4294860.724077,313352.644291,240112.847078,271948,11788
833,4445984.098720,317627.089300,248363.572396,274323,11582
834,4711980.601242,322102.979933,240403.909799,277939,11450
835,4715599.321934,325257.438792,244911.939661,280164,11283
836,4834890.505138,325634.112888,235730.781754,282631,11039
837,4857237.242020,326602.231660,230667.755460,283717,10964
838,4896466.053450,324418.563554,215452.074823,283334,10935
839,4862173.820334,322921.868277,202925.363730,281360,11102
840,4893216.154121,323645.203372,197192.547743,277081,11492
841,4750263.941296,324672.518878,207780.330253,273023,11682
842,4620231.971950,321626.006920,213983.966825,270595,11915
843,4634669.335812,320978.115599,216867.121030,270033,11907
844,4663132.221344,317963.402673,205691.576240,269678,12000
845,4690049.901591,319810.600507,204209.244999,267402,12151
846,4710514.218382,321604.656353,208329.641338,265134,12283
847,4639957.383678,317565.029448,199993.995866,264393,12452
848,4657545.979991,316587.923156,193577.842082,262315,12390
849,4625044.645007,316048.546944,189591.919399,259249,12825
850,4372955.807036,310804.846615,189358.733429,255811,13082
851,4353242.980654,311078.437527,195006.670506,252904,13305
852,4418778.249975,312987.661304,201906.152032,251181,13408
853,4338411.967652,313374.093185,213102.118441,250521,13627
854,4333683.647847,315282.942008,229053.585077,252370,13376
855,4248972.408589,314299.273565,242081.941960,255884,13236
856,4305236.424329,314735.060337,249975.686446,260886,12861
857,4563466.886339,321331.273035,260527.088447,266924,12248
858,4634592.645247,326007.447453,278756.875475,272880,11710
859,4791171.343979,331248.921138,292708.157016,281283,11138
860,5077114.049966,334692.425257,284541.756507,291148,10548
861,5052166.860301,336070.156392,281932.563894,298062,9978
862,5179330.695449,337719.684302,273470.845538,304577,9425
863,5221295.359449,339763.754266,270145.827479,308652,9220
864,5112169.715133,335708.554362,258850.004331,311419,9076
865,5157713.779196,335690.929859,247668.582306,311407,9228
866,5210046.203458,336803.369287,240121.290326,310606,9206
867,5031581.517513,335074.334293,242152.740339,308890,9444
868,5158120.405358,335329.208194,239015.801443,306758,9570
869,5154007.323880,336259.640164,238202.305156,305414,9762
870,5278809.963391,336124.970790,228595.674717,303669,9756
871,5611394.597190,343067.449475,222477.748734,300330,9992
872,5748857.279682,346579.578288,219835.689930,296346,10325
873,5848800.930872,349638.965752,221744.089158,292792,10588
874,5623730.668602,344595.683540,217622.678630,290059,10520
875,5407678.933328,341002.195270,217005.818489,287508,10712
876,5334110.761028,339086.692781,219679.143750,284595,10903
877,5108721.760522,336264.430203,225965.072986,282826,11096
878,4852009.553683,328499.201832,226297.601494,282365,11159
879,4813939.363606,326187.402844,221688.304902,281680,11129
880,4972267.025260,327037.304302,214676.554919,280543,11204
881,4942001.267227,322355.284646,194541.784341,278022,11333
882,4857466.238682,319947.022729,181122.562974,272707,11827
883,4778725.510681,314697.846007,164309.860057,265938,12378
884,4689018.869994,311775.169736,155460.641636,258326,13032
885,4646722.783089,309307.887794,150121.978055,249755,13825
886,4527236.941316,307878.032867,150167.761957,241662,14533
887,4247776.344367,300753.289318,148982.249956,234315,15364
888,4056990.652592,299220.940743,160052.051132,227730,15971
889,4062752.276136,295625.436172,159412.683649,223811,16397
890,3976739.088894,294041.798474,160970.289920,219714,16829
891,4211418.094389,295857.917792,155165.371437,215991,17281
892,4050306.527062,293442.725959,152119.492966,213212,17854
893,3979334.423700,291321.747048,152639.977912,209834,18202
894,3876575.611916,288193.714410,150879.439825,206698,18610
895,3714469.111066,283097.025446,148705.486278,204284,18915
896,3915376.805098,286428.427447,147301.341586,201435,19153
897,3896210.987185,286372.977411,148280.780887,198486,19486
898,4034826.663196,289555.091212,150775.393503,195970,19907
899,4086005.558860,296383.557771,161927.673328,194182,20183
900,4035364.781734,293462.958583,160370.901004,193955,20141
901,3856534.129217,290004.455886,162148.069763,194484,20110
902,3840679.167553,288640.138383,163956.620317,195152,20155
903,3768122.992831,289502.922404,172155.988101,195631,20042
904,3685309.143962,288579.685520,181144.552250,197405,19797
905,3578074.060713,284646.186956,182848.561797,200473,19528
906,3520257.805710,280875.976569,178111.625921,204074,18833
907,3815572.038462,288381.673540,180275.017236,205413,18618
908,4020912.666677,295127.410600,183128.123107,206901,18477
909,3956243.203354,293552.330824,180067.206381,209461,18225
910,3889476.300934,291342.351706,175692.753376,210665,18153
911,3857234.869018,288201.551963,166430.363284,211440,17939
912,3794879.237896,287214.762879,164006.846975,210481,18070
913,3719438.232125,286892.422407,167324.485758,208561,18281
914,3845640.393158,285487.867698,159391.422967,208163,18413
915,3729311.152935,284709.197341,158273.416393,206448,18555
916,3912130.853451,287227.105744,154253.990360,204957,18787
917,3845752.047439,284518.984806,148029.259352,202650,19177
918,3835375.138582,285675.199031,150283.894803,200199,19352
919,4001654.107376,290901.650061,155351.591720,197781,19733
920,3831809.411359,285686.981250,150549.025962,196740,19888
921,3667844.747849,283842.784036,155647.944016,195554,19856
922,3860013.825712,284236.969366,151844.695876,194201,20199
923,3684318.035015,286673.545622,164016.972727,193431,20379
924,3862082.349150,292403.044046,177538.347710,194360,20232
925,3742770.311560,288976.842784,180366.022837,197423,19803
926,3668834.948697,287433.449219,183220.921169,200624,19384
927,3607220.492161,288659.643847,195887.757093,203557,19026
928,3572585.894457,287499.762737,204178.799876,208331,18366
929,3655844.949341,288774.730391,208970.087659,212980,17842
930,3680897.845731,289284.897411,205519.803491,218902,17277
931,3808906.561249,293823.459464,210903.861909,222415,16604
932,3742326.814312,294939.364163,219163.054453,227217,16156
933,3647381.073428,291333.262052,218527.078152,231531,15734
934,3837390.608921,293654.933864,215858.224535,236079,15292
935,3995935.392683,296984.816165,208966.620279,238706,14761
936,4168655.509633,306011.327102,218512.193903,241371,14690
937,4339849.573506,310377.842443,222267.564092,244820,14151
938,4339892.975246,311368.688027,223819.367846,248575,14014
939,4644803.184559,318112.817080,228664.983865,251089,13727
940,4528735.799684,319981.860561,238962.738727,254973,13532
941,4505938.363761,319858.064906,245899.871415,259789,13041
942,4492229.943020,320114.993535,256055.182103,265229,12536
943,4439848.157780,319133.631499,258310.731339,271304,11881
944,4406582.483966,318323.305439,261839.353240,276603,11501
945,4516609.335246,318562.008003,252772.209378,282441,11091
946,4677414.347839,322565.851084,248802.797629,285547,10905
947,4821487.408512,326088.299985,245426.809483,287956,10562
948,4513702.994715,320561.693163,240483.633123,290050,10537
949,4492389.703573,318033.624496,231780.720759,290482,10662
950,4586833.361096,320272.244796,230621.258919,289677,10618
951,4555136.721592,318706.667897,226768.227228,288972,10519
952,4442277.589895,318756.941345,233536.006576,287564,10682
953,4600870.133162,318699.989860,225969.957464,287262,10747
954,4619544.665911,319171.111784,218507.142445,286339,10860
955,4728944.994669,320693.834083,213126.147799,283987,11145
956,4780456.839005,322716.769364,212136.685364,281104,11299
957,4730711.202855,320608.980968,204424.725347,277933,11312
958,4789563.996835,322187.850744,202186.999596,274864,11533
959,4738207.577666,322745.952823,206416.386242,271358,11857
960,4720088.740152,322502.373490,209628.146007,268486,11987
961,4331925.033551,316701.938759,222273.904933,268223,12123
962,4506750.095793,317989.117559,226559.450851,267978,12167
963,4380202.322934,315354.651591,224958.750781,269216,12166
964,4496432.656260,315946.384247,221847.024037,270129,12152
965,4590472.543259,319594.006620,225616.873112,270098,12039
966,4643737.739606,318778.144106,218628.414964,270910,11918
967,4531061.993266,319471.364911,227046.099877,270423,11901
968,4495901.799023,318659.908596,230576.186035,271564,11817
969,4452379.707884,319665.644194,242589.864893,272511,11699
970,4513159.757225,323826.411847,265078.374182,275656,11400
971,4527210.414035,327139.330607,296024.993103,281817,10928
972,4723011.284522,331029.201822,309814.097834,291905,10376
973,4857157.893410,334206.085379,317557.700885,303183,9764
974,5376778.326722,343085.936435,312151.939187,313501,9132
975,5493370.048818,346878.067957,310509.405605,322608,8485
976,5601655.033234,349192.166961,301234.491391,329144,8111
977,5648677.825373,352798.440079,303982.291572,334525,7852
978,5342943.545776,346603.116259,297574.478453,339973,7624
979,4955262.323057,338634.465130,294510.589556,343777,7560
980,5155157.550024,338456.346238,281680.930940,346227,7349
981,5319535.062535,339636.290519,259222.121399,345853,7384
982,5488003.799085,340788.080891,234296.984883,342161,7617
983,5619741.560096,347628.889497,238607.152215,334652,8013
984,5718245.439618,348008.607226,230970.892080,329310,8249
985,5033672.768835,337264.990729,234550.511347,323765,8646
986,5164395.293984,331275.804818,210578.317045,319107,8796
987,4819268.131122,318928.248957,180320.195372,311112,9127
988,4582568.134187,314883.641407,174436.873762,299594,9824
989,4234413.822960,308892.716107,179602.356427,288853,10502
990,4443500.355454,305246.573968,163931.861547,280017,11209
991,4501743.260142,302688.052017,146006.972929,269702,12004
992,4499269.637366,300567.156491,133588.563571,258052,13010
993,4469368.006222,305009.948303,140330.645127,246270,14145
994,4431570.291722,315162.089029,177098.904160,236670,15181
995,4475113.807368,316332.295099,200705.914119,234471,15325
996,3734632.373313,294751.609145,193064.338693,236332,15198
997,3295227.584398,281564.292334,193944.428516,236116,15074
998,3523138.161425,290213.187033,218176.601522,236199,14985
999,3473136.741094,290432.766086,235324.148469,239814,14696
1000,3636391.130300,295434.019758,249881.150478,246499,14087
1001,3834142.548984,296748.580182,240048.785831,254256,13568
1002,4007864.106467,299181.817145,223904.144523,259601,12951
1003,3867459.844355,304163.801933,246690.088253,260978,12802
1004,4057382.926361,308231.501245,259249.074209,265602,12439
1005,4013405.683529,307066.067373,260913.606318,271741,11910
1006,4166622.135460,311864.228673,270217.568632,277547,11501
1007,4267333.942807,313957.471045,267033.640695,284772,10973
1008,4276840.124864,315737.107827,268649.567653,290273,10670
1009,4519171.495379,321259.099058,272229.087169,295181,10345
1010,4486626.025367,319114.223351,259535.757933,300081,10020
1011,4613607.140431,320556.123400,244349.842653,302671,9990
1012,4687953.095954,322952.522659,238697.015887,302420,9876
1013,4800761.318099,323348.455734,225021.268988,301651,9837
1014,4659421.058288,322165.876638,221885.529364,298742,9878
1015,4724765.346695,326038.069107,231808.999292,295403,10146
1016,4858732.444262,328203.543803,234049.277650,294561,10220
1017,4414366.619660,320608.371228,240995.940317,294144,10168
1018,4479948.695672,321544.957786,247274.532286,294355,10268
1019,4440808.127861,316905.133939,237313.495702,295994,10176
1020,4611982.532403,319530.832249,229185.103337,295648,10222
1021,4872709.760876,327475.765810,233729.137783,294036,10326
1022,5013289.153353,330677.945208,231755.590214,293222,10405
1023,4939226.422443,334051.547757,246239.034780,292783,10489
1024,4828756.760289,330132.888284,245668.901235,292858,10396
1025,4771853.854959,330322.327815,255942.484991,294245,10246
1026,4794283.560975,332632.222499,275063.758187,296266,9981
1027,4853559.619663,335326.675493,295581.037768,301559,9769
1028,4725503.278644,333007.302878,310407.709836,309269,9250
1029,4922405.994791,335981.594121,315374.864937,318858,8678
1030,5137395.823638,342669.454218,329483.337576,327186,8167
1031,5329166.467670,347746.892017,340311.801436,337321,7794
1032,5192477.631475,344039.767404,329306.580895,347167,7330
1033,5372157.743131,346205.430216,318810.526829,354457,7046
1034,5639038.914056,352438.756958,316105.367579,359224,6870
1035,5774408.379939,355724.952952,309674.991614,362996,6722
1036,5860649.560851,359375.188799,311766.299163,365733,6568
1037,5987410.243773,358764.282954,293383.654049,367643,6451
1038,5903680.487581,359491.233234,293916.754924,366276,6543
1039,5863407.620862,358394.277219,293517.760341,365660,6470
1040,5945515.725571,357661.944012,282076.314547,365281,6582
1041,5979310.016816,359523.439846,279353.322561,362338,6689
1042,5945710.695186,359038.920756,273461.182662,359669,6777
1043,5893603.229551,357628.175364,270217.548275,356869,6852
1044,6109089.347178,360105.273383,264048.619746,353543,6919
1045,5939944.734576,357133.120517,253706.821479,350500,7238
1046,6278897.742461,362528.159072,249376.491553,344752,7341
1047,6106588.040065,362390.248220,256722.356963,339630,7637
1048,6001622.348740,357899.935809,251301.227318,336625,7817
1049,5718436.113968,354114.323697,253985.774665,333435,7938
1050,5604635.545464,350778.473558,252679.493780,330806,8183
1051,5504966.576555,349054.139225,255013.214456,327569,8374
1052,5276671.450434,345603.887117,263686.092729,325923,8446
1053,5251685.928693,342379.844394,258649.369143,326030,8336
1054,5168577.123137,334681.122298,234181.387599,325162,8378
1055,5195454.490955,332752.185253,214314.119310,319721,8642
1056,5195246.249565,333110.665703,203350.980897,312869,9021
1057,4931400.330630,325217.994460,188095.283063,304860,9718
1058,4911951.201214,321403.710411,175413.909740,294903,10075
1059,4742569.511247,318666.734328,170692.606598,284747,10860
1060,4594252.503205,314142.422477,167227.922268,275171,11592
1061,4363789.425314,310403.354977,171295.872863,266581,12350
1062,4362350.451541,305517.777911,164888.259907,259760,12963
1063,4276650.168179,305397.832378,167798.630517,252587,13498
1064,4258645.721462,305136.731123,172353.037843,246786,13809
1065,4046644.089547,302850.233073,181823.610705,242130,14427
1066,3904858.044961,299173.747841,191317.965418,240147,14640
1067,4127359.128168,305914.776454,207661.564591,239448,14753
1068,4033044.944321,306471.687587,222874.591235,241747,14425
1069,4202412.976425,312666.375187,245513.972342,246162,14150
1070,4149177.036332,309752.018147,244007.639792,253075,13544
1071,4076834.906144,307951.721202,244242.437837,258977,13023
1072,4226990.006053,310467.249331,243649.083082,263971,12607
1073,4078793.696930,305490.735126,228359.688058,268360,12256
1074,4100429.979413,305196.463428,220258.037322,269939,12097
1075,4193290.508086,305417.870269,210678.760696,269974,12121
1076,4349128.929198,312541.001634,216900.246409,268351,12353
1077,4714251.902812,324448.746773,235273.265586,268195,12263
1078,4621316.492586,325312.481916,250076.205049,271333,12142
1079,4510748.890639,323924.856574,263127.837060,274998,11648
1080,4467468.729045,323541.901067,281511.361697,281505,11120
1081,4538202.988439,323477.882662,281956.573436,290235,10583
1082,4699346.350805,328971.086889,293625.858957,297552,10081
1083,4789795.903266,331098.037765,292814.120230,305337,9610
1084,4730197.959498,326327.331044,269837.090274,313006,9235
1085,4882555.703460,327090.944436,248837.796665,315275,9042
1086,4920826.774971,326982.338877,227467.195004,313919,8949
1087,5035257.154661,325481.247050,199815.678588,310185,9139
1088,5090281.964346,324108.342233,179119.962011,302075,9744
1089,5042971.659353,320691.547900,161553.283423,291076,10390
1090,5052994.156848,321324.425228,155273.921749,280245,11164
1091,4827091.254003,319412.121446,157981.737154,268945,12043
1092,4653843.434140,313337.707333,155083.596438,259249,12942
1093,4469065.669878,306603.730337,149282.087801,250806,13655
1094,4255487.007973,301191.219350,147137.237991,242337,14473
1095,4087344.077030,295399.396861,144561.776442,234052,15289
1096,4051320.642697,296146.346344,151892.414724,227196,15935
1097,3751712.883159,290903.774447,160183.658612,222103,16519
1098,3771072.502176,289530.826811,165379.794609,218330,16932
1099,3367773.013591,281351.395466,173470.912677,215953,17398
1100,3408501.404187,280691.485729,180297.051878,215897,17247
1101,3467435.430540,285343.918337,198049.621049,216607,17275
1102,3557494.436757,289406.159769,214520.580350,219682,16972
1103,3636663.690335,288579.933297,211084.150301,225232,16381
1104,3726648.508109,288751.502707,200068.044896,229369,15913
1105,3764627.454364,288143.816585,187447.577147,231524,15660
1106,3683104.745164,286842.400200,180583.636121,231041,15688
1107,3703851.615887,286196.716944,175085.535930,230520,15740
1108,3609887.568350,283284.482892,169573.234957,228844,16008
1109,3639537.609863,284864.364578,171082.753550,225881,16395
1110,3562380.553753,280881.426193,166242.484787,224341,16539
1111,3509431.580008,279221.882731,162897.503896,222097,16806
1112,3500331.081276,279409.279752,162696.736933,219541,16845
1113,3473888.869811,275270.477668,153095.818196,216687,17390
1114,3393872.249174,271456.189977,147226.310460,213698,17701
1115,3237969.553902,265114.052649,139913.020057,210071,18263
1116,3319319.947706,265397.080558,134871.342754,205050,18936
1117,3323372.226296,268196.329035,138041.355032,199492,19673
1118,3084289.766098,260901.091297,137978.399820,195540,20155
1119,2945521.560629,253934.455839,134309.536684,192142,20501
1120,2974727.438630,253752.104778,132842.600299,189187,21273
1121,3032753.963644,254713.750470,131417.481067,185360,21503
1122,3075152.196867,255540.962962,129914.626117,182239,22069
1123,2965985.986989,251171.038290,126107.286140,179633,22597
1124,3220633.139018,256239.672768,122874.592142,175615,23177
1125,3321207.441795,262131.187339,125264.649827,172509,23692
1126,3412058.178868,266437.305301,128615.930713,170386,24114
1127,3249968.268501,265760.015933,137497.195493,168833,24629
1128,3119780.647722,262092.841277,142147.157991,169042,24548
1129,3010061.875959,261101.030414,151288.545273,169995,24320
1130,3005696.715163,261156.265047,158472.184642,172016,23933
1131,2927357.227911,260243.616357,165792.889073,174859,23529
1132,2968533.569873,258557.381517,163744.210621,178073,22985
1133,2945736.417406,260799.088732,171938.031883,181054,22431
1134,3232942.834251,268088.117518,174918.290449,185004,21840
1135,3181756.040350,271023.359294,184151.601640,188727,21257
1136,3222746.575067,270958.897552,184757.628914,192994,20729
1137,3184867.084400,272355.319582,190525.347443,197319,20143
1138,3285397.244491,273796.085971,191133.593510,201326,19500
1139,3289467.396681,276630.949758,197258.711197,205487,19134
1140,3434642.387063,275449.902898,183712.632592,210807,18574
1141,3512892.139095,276921.185447,173511.576383,212833,18237
1142,3584867.557041,278955.738970,167149.777838,212690,18174
1143,3458597.510326,275503.696283,161082.414823,211905,18166
1144,3203792.157232,267848.931447,154654.087383,210949,18358
1145,3330436.345868,265246.545847,141736.788291,207853,18763
1146,3301642.507461,265030.896734,136819.341007,203574,19278
1147,3309035.084753,265414.846757,135284.218310,199182,19851
1148,3256627.260942,264813.843431,135555.988655,195113,20308
1149,3314571.587405,265274.888503,134609.409309,191793,20843
1150,3337798.310665,265914.253764,134267.523213,187918,21463
1151,3297080.703046,263777.780721,131520.366775,185092,21896
1152,3243848.326773,266592.327572,140066.897915,182508,22190
1153,3138492.277550,263235.135941,142755.072410,181298,22386
1154,3094587.973139,262408.591250,148331.460616,180167,22551
1155,3046990.329496,260832.528309,150386.199031,180477,22502
1156,3016830.922187,260172.967191,152647.823821,180590,22494
1157,3015459.164405,259407.839674,153602.058900,181645,22344
1158,3004100.975376,261552.582802,161714.093487,182494,22293
1159,3011130.174481,259815.409109,159461.735209,184028,22051
1160,2973274.774191,259530.256467,160467.560654,185694,21844
1161,3270269.970947,264097.975753,153967.073795,187216,21753
1162,3239236.948364,266637.221711,155170.201169,187004,21600
1163,3244109.124877,268307.753396,157892.372910,187469,21653
1164,3176947.400981,268423.144432,164183.875347,188030,21494
1165,3115866.703632,265100.904489,164328.379182,189617,21279
1166,3113955.431525,266133.366182,167968.193135,190524,21096
1167,3153668.407551,267005.859757,169542.766380,192358,20820
1168,3171242.907463,273548.603997,189385.991305,194224,20624
1169,3213537.067712,277082.805675,210476.522814,198834,19937
1170,3219762.270930,277320.742992,218905.665306,206701,19066
1171,3332546.487055,280090.215169,225160.942196,214398,17983
1172,3430966.330718,284498.559559,234386.271834,222200,17106
1173,3446576.919716,289078.482121,254755.619307,230450,16084
1174,3636579.818596,300947.804749,305842.447745,240812,15065
1175,3492329.394232,292275.952681,292045.192581,259262,13454
1176,2618560.752374,267505.137503,284519.073334,272174,12301
1177,2976372.203383,271287.532104,276495.809182,226545,16439
1178,3064162.897894,274623.596592,265590.573345,241564,14872
1179,3349234.072403,281260.283604,252957.501073,252025,14002
1180,3623301.623395,283854.395136,219897.549161,259410,13440
1181,3847676.329217,284644.595954,182529.241751,260791,13048
1182,3810901.961338,290594.740455,179255.974396,255963,13392
1183,3845576.828125,287969.431408,164399.277164,251836,13865
1184,3820374.511109,284269.034765,149335.605415,245827,14510
1185,3770319.533258,282033.886955,141116.208647,237591,15220
1186,3545035.791348,273847.232180,131733.577878,229977,15965
1187,3517090.065069,274835.902546,133723.964582,221176,16886
1188,3583377.496832,275679.745923,133721.617673,214634,17580
1189,3498969.347081,268596.927648,123124.452635,207900,18488
1190,3435186.606578,267098.030116,120682.354368,201369,19533
1191,3581409.098376,269811.862151,119784.774104,194234,20546
1192,3472592.408551,269243.066199,122065.241442,188054,21362
1193,3376456.540112,266833.635618,125048.362253,183813,21955
1194,3172638.895069,262388.147445,128563.064204,179583,22469
1195,2928558.584227,250332.283458,121577.900858,177180,23175
1196,2979840.449861,253099.139453,125955.377298,173601,23758
1197,3185160.404294,257024.105688,125125.740515,171364,24235
1198,3054825.924283,254991.505693,126168.175463,168743,24489
1199,2985119.006269,252018.563472,125935.705024,167386,24720
1200,2913660.001721,249449.742676,125301.558474,165836,25021
1201,2783262.012646,245390.416451,125424.172742,164535,25233
1202,2686952.595164,246553.798943,135982.206730,163044,25567
1203,2701565.058920,246630.799535,142178.986819,163726,25450
1204,2621748.518265,244857.873179,148025.504292,164960,25128
1205,2640751.699039,245952.925056,153748.757945,166959,24811
1206,2802917.101251,250902.336214,157377.652298,169579,24402
1207,2831172.080452,253740.779615,163195.897812,172637,23870
1208,2815364.395928,252951.305433,162062.835579,176574,23084
1209,2857528.231672,251635.312275,156178.666179,179939,22822
1210,3102824.547315,258573.915508,153015.083394,181358,22433
1211,3063959.422213,259180.481935,151174.619749,181688,22270
1212,3027968.454745,259179.115019,151604.285035,182773,22298
1213,2981808.109686,256352.755313,147517.278151,182897,22071
1214,2929491.574010,253262.028303,142135.105192,182976,22243
1215,2887238.340170,251977.569903,140169.222951,182083,22271
1216,2808273.739979,249344.335612,138741.268138,181109,22473
1217,2824710.160562,248441.000003,136433.809069,179862,22682
1218,2821588.369699,248897.298499,136534.167708,177966,23087
1219,2839946.737428,247738.082658,132940.406285,176350,23154
1220,2857510.547024,249477.238466,134882.524203,175253,23212
1221,2958451.577435,251868.045498,135321.620422,174257,23576
1222,2912453.884444,251779.798484,136943.843834,172862,23874
1223,3143274.710311,256715.011141,136042.650731,171758,24047
1224,3061345.643064,254931.580913,132464.294217,171227,24146
1225,3097611.949198,255332.546233,130326.723677,170126,24473
1226,3247171.076116,259845.861064,130200.683164,168906,24686
1227,3214552.378115,257584.898311,125274.735127,167433,24780
1228,3203918.517515,258574.802584,125716.007387,166091,24979
1229,3106141.790482,254118.475345,121984.220656,164643,25231
1230,2977029.938349,250276.227579,120217.141649,162629,25695
1231,2887311.040309,245689.131842,117581.376269,161387,26054
1232,2829292.832672,240755.657793,111601.361570,159028,26395
1233,2855708.327821,241206.812243,109302.047694,156097,27005
1234,2787896.591363,240871.840234,111133.830319,153753,27458
1235,2770312.128834,237006.854347,106737.654315,151254,27861
1236,2681142.038514,234270.510475,105661.055279,149156,28480
1237,2593313.632317,232422.166840,107241.196779,146468,28829
1238,2565815.979047,232975.622345,112076.598733,144466,29134
1239,2354485.903831,228401.961767,118938.241614,143495,29499
1240,2356245.657896,225511.024995,119085.090870,143724,29573
1241,2343237.561529,224183.559735,118472.837501,144116,29469
1242,2407098.139720,227553.610161,122275.005883,144016,29346
1243,2612732.553175,237416.655159,131666.232737,144722,29162
1244,2572388.712450,238817.093763,138932.264501,146748,28892
1245,2544128.390515,237181.657783,140056.063605,149797,28193
1246,2461086.941157,235877.631432,143306.221897,152645,27581
1247,2521947.426422,240024.462900,152946.260287,155411,27055
1248,2538822.115704,244408.481559,166956.104685,159760,26300
1249,2612577.650459,245149.548242,169946.591414,165859,25235
1250,2613710.606110,244702.684990,167395.044472,171318,24216
1251,2762259.746944,248303.897349,164052.339058,175559,23726
1252,2844546.853207,253810.760519,167347.983412,179055,22945
1253,2949043.752438,256564.964513,165994.962673,182875,22462
1254,2966705.645812,257677.642750,164007.337095,185600,22040
1255,3010225.495488,256856.476924,155979.694441,186853,21898
1256,2997956.238557,257081.674767,153147.825727,187655,21679
1257,3035408.870506,256722.958512,147483.912957,187795,21545
1258,3053753.782177,257062.047103,143684.413656,186532,21696
1259,3076377.088525,257098.850117,139709.200579,185452,21934
1260,3097452.087018,256591.907094,134984.383181,183377,22211
1261,3075471.204137,255977.162825,132216.608858,181209,22545
1262,3058043.100034,253154.201696,126123.782927,178781,22893
1263,3009012.796649,252125.343345,124541.392864,175658,23384
1264,2982713.999686,251958.558813,125870.653710,172359,23955
1265,2932534.016385,250507.411579,126757.094270,170189,24344
1266,3068011.387323,253993.743890,127769.731790,168203,24640
1267,2977487.006174,252305.751487,128435.026435,166661,24902
